item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
216188,complete,7/19/2016,kcc_krone deal,360,1,1000,100151018,Beauty & Grooming,C LHE 30399,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,59
216189,complete,7/19/2016,kcc_glamour deal,320,2,1000,100151018,Beauty & Grooming,C LHE 30399,0,cod,7/19/2016,Net,640,2016,7,2016-7,Jul-16,FY17,59
216192,canceled,7/19/2016,ajmery_RAJ-P3-XL,999,1,999,100151021,Men's Fashion,\N,0,cod,7/19/2016,Gross,999,2016,7,2016-7,Jul-16,FY17,939
216191,complete,7/19/2016,Rajesh_RAJ61,810,1,810,100151020,Appliances,\N,0,cod,7/19/2016,Net,810,2016,7,2016-7,Jul-16,FY17,1442
216194,complete,7/19/2016,Al Muhafiz Sohan Halwa Walnut,510,1,510,100151022,Soghaat,R-PEW-101268,0,cod,7/19/2016,Net,510,2016,7,2016-7,Jul-16,FY17,292
216195,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151023,Beauty & Grooming,C-KHIW-33503,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820
216196,complete,7/19/2016,Ctees_FC-Arsenal,350,1,350,100151024,Men's Fashion,\N,0,cod,7/19/2016,Net,350,2016,7,2016-7,Jul-16,FY17,1483
216197,complete,7/19/2016,kkc_Kingtox 450ml Classic Green All Insect Killer Spray,251,1,251,100151025,Home & Living,C-KHIW-33503,0,cod,7/19/2016,Net,251,2016,7,2016-7,Jul-16,FY17,820
216198,complete,7/19/2016,J&J_JJNR33,399,1,798,100151026,Kids & Baby,\N,0,cod,7/19/2016,Net,399,2016,7,2016-7,Jul-16,FY17,901
216199,complete,7/19/2016,J&J_JJNR12,399,1,798,100151026,Kids & Baby,\N,0,cod,7/19/2016,Net,399,2016,7,2016-7,Jul-16,FY17,901
216200,order_refunded,7/19/2016,ajmery_1-AJ,1099,1,1099,100151027,Men's Fashion,C-Rwp-31924,0,cod,7/19/2016,Valid,"1,099",2016,7,2016-7,Jul-16,FY17,220
216201,order_refunded,7/19/2016,UC_orange-XL,650,1,1649,100151028,\N,R-Guj-51944,0,cod,7/19/2016,Valid,650,2016,7,2016-7,Jul-16,FY17,806
216203,order_refunded,7/19/2016,ajmery_BAT-3-XL,999,1,1649,100151028,Men's Fashion,R-Guj-51944,0,cod,7/19/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,806
216205,complete,7/19/2016,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,370,100151029,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216206,complete,7/19/2016,UK_Namkino Coated Peanuts 200 Gms,100,1,370,100151029,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216207,complete,7/19/2016,UK_Namkino Daal Moth Classic 160 Gms,90,1,370,100151029,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,90,2016,7,2016-7,Jul-16,FY17,230
216208,complete,7/19/2016,UK_Namkino All In One 200 Gms,80,1,370,100151029,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,80,2016,7,2016-7,Jul-16,FY17,230
216209,complete,7/19/2016,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100151030,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216210,order_refunded,7/19/2016,Nokia 222,4505,2,9010,100151031,Mobiles & Tablets,R-RWP-103991,0,cod,7/19/2016,Valid,"9,010",2016,7,2016-7,Jul-16,FY17,66
216211,complete,7/19/2016,kcc_krone deal,360,1,360,100151032,Beauty & Grooming,R-Guj-51944,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,806
216212,order_refunded,7/19/2016,kcc_jasmine,120,1,120,100151033,Home & Living,R-PEW-101268,0,cod,7/19/2016,Valid,120,2016,7,2016-7,Jul-16,FY17,292
216213,canceled,7/19/2016,Samsung Galaxy A7 710F (2016),48000,2,96000,100151034,Mobiles & Tablets,\N,0,ublcreditcard,7/19/2016,Gross,"96,000",2016,7,2016-7,Jul-16,FY17,1484
216214,complete,7/19/2016,HR_Moong Dal 200g,200,1,200,100151035,Soghaat,C-ISB-40310,0,cod,7/19/2016,Net,200,2016,7,2016-7,Jul-16,FY17,35
216215,complete,7/19/2016,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100151036,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216216,complete,7/19/2016,Emo-CT-24304 Green 8 Pocket Cargo Trouser-34,999,1,0,100151037,Men's Fashion,\N,0,customercredit,7/19/2016,Net,999,2016,7,2016-7,Jul-16,FY17,1485
216218,complete,7/19/2016,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100151038,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216219,canceled,7/19/2016,GBH-GS8-BROWN-10,2246,1,2246,100151039,Men's Fashion,\N,0,cod,7/19/2016,Gross,"2,246",2016,7,2016-7,Jul-16,FY17,1486
216221,complete,7/19/2016,Rajesh_RAJ49,1120,1,620,100151040,Beauty & Grooming,\N,0,cod,7/19/2016,Net,"1,120",2016,7,2016-7,Jul-16,FY17,380
216222,order_refunded,7/19/2016,J&J_JJQS-004S,2795,1,2295,100151041,Kids & Baby,R-PEW-50644,500,cod,7/19/2016,Valid,"2,795",2016,7,2016-7,Jul-16,FY17,86
216223,canceled,7/19/2016,kke_SCF690_17-A2P-global-001,1160,1,1160,100151042,Kids & Baby,\N,0,cod,7/19/2016,Gross,"1,160",2016,7,2016-7,Jul-16,FY17,1487
216224,canceled,7/19/2016,ajmery_RAJ-P3-M,999,1,999,100151043,Men's Fashion,\N,0,cod,7/19/2016,Gross,999,2016,7,2016-7,Jul-16,FY17,823
216226,order_refunded,7/19/2016,APEX_NIKAI_NB1900,3850,1,3850,100151044,Appliances,R-PEW-41424,0,cod,7/19/2016,Valid,"3,850",2016,7,2016-7,Jul-16,FY17,42
216227,complete,7/19/2016,Life source_LS-9001,2599,1,2599,100151045,Health & Sports,\N,0,cod,7/19/2016,Net,"2,599",2016,7,2016-7,Jul-16,FY17,1488
216228,complete,7/19/2016,itter_AB 1199,490,1,490,100151046,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,490,2016,7,2016-7,Jul-16,FY17,767
216229,order_refunded,7/19/2016,kke_SCF69317,1245,1,1245,100151047,Kids & Baby,\N,0,cod,7/19/2016,Valid,"1,245",2016,7,2016-7,Jul-16,FY17,1487
216230,order_refunded,7/19/2016,RUB_Rubian Zipper,400,1,400,100151048,Mobiles & Tablets,C-LHC-30667,0,cod,7/19/2016,Valid,400,2016,7,2016-7,Jul-16,FY17,909
216231,complete,7/19/2016,ajmery_1-AJ,1099,1,1099,100151049,Men's Fashion,R-Guj-51944,0,cod,7/19/2016,Net,"1,099",2016,7,2016-7,Jul-16,FY17,806
216232,canceled,7/19/2016,bata_leena-5614487-39-6,449,1,1872,100151050,Women's Fashion,\N,0,cod,7/19/2016,Gross,449,2016,7,2016-7,Jul-16,FY17,234
216234,canceled,7/19/2016,bata_leena-5614487-40-7,449,1,1872,100151050,Women's Fashion,\N,0,cod,7/19/2016,Gross,449,2016,7,2016-7,Jul-16,FY17,234
216236,canceled,7/19/2016,bata_leena-5618474-40-7,449,1,1872,100151050,Women's Fashion,\N,0,cod,7/19/2016,Gross,449,2016,7,2016-7,Jul-16,FY17,234
216238,canceled,7/19/2016,Audionic_LT-489,525,1,1872,100151050,Computing,\N,0,cod,7/19/2016,Gross,525,2016,7,2016-7,Jul-16,FY17,234
216239,order_refunded,7/19/2016,kcc_krone deal,360,1,360,100151051,Beauty & Grooming,R-Guj-51944,0,cod,7/19/2016,Valid,360,2016,7,2016-7,Jul-16,FY17,806
216240,complete,7/19/2016,UK_Bangali Chum Chum Tin Pack  1000 Gms,520,1,520,100151052,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,520,2016,7,2016-7,Jul-16,FY17,230
216241,complete,7/19/2016,kcc_krone deal,360,1,360,100151053,Beauty & Grooming,C-ISB-30198,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,35
216242,complete,7/19/2016,PC_SCHL-FLT-003-6-7,65,2,0,100151054,School & Education,\N,0,productcredit,7/19/2016,Net,130,2016,7,2016-7,Jul-16,FY17,525
216243,complete,7/19/2016,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100151055,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,100,2016,7,2016-7,Jul-16,FY17,230
216244,order_refunded,7/19/2016,bata_leena-5615458-40-7,399,1,399,100151056,Women's Fashion,57148,0,cod,7/19/2016,Valid,399,2016,7,2016-7,Jul-16,FY17,1489
216246,complete,7/19/2016,RS_Honey Dry Fruit Halwa,325,1,325,100151057,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,325,2016,7,2016-7,Jul-16,FY17,230
216247,canceled,7/19/2016,sputnik_701/D14-9,1500,2,3000,100151058,Men's Fashion,\N,0,cod,7/19/2016,Gross,"3,000",2016,7,2016-7,Jul-16,FY17,1490
216249,complete,7/19/2016,Al Muhafiz Sohan Halwa Almond,460,1,460,100151059,Soghaat,\N,0,cod,7/19/2016,Net,460,2016,7,2016-7,Jul-16,FY17,1491
216250,complete,7/19/2016,cr_SOUNF (SWEET),115,1,205,100151060,Soghaat,C SKZ 41328,0,cod,7/19/2016,Net,115,2016,7,2016-7,Jul-16,FY17,56
216251,complete,7/19/2016,UK_Cake Rusk Original 150 Gms,90,1,205,100151060,Soghaat,C SKZ 41328,0,cod,7/19/2016,Net,90,2016,7,2016-7,Jul-16,FY17,56
216252,complete,7/19/2016,RS_Sohan Halwa_Tin-1000 GM,640,1,1139,100151061,Soghaat,\N,0,cod,7/19/2016,Net,640,2016,7,2016-7,Jul-16,FY17,1492
216254,complete,7/19/2016,BK5110500DG,499,1,1139,100151061,Soghaat,\N,0,cod,7/19/2016,Net,499,2016,7,2016-7,Jul-16,FY17,1492
216255,complete,7/19/2016,RS_Plain Rusk,55,2,110,100151062,Soghaat,C SKZ 105566,0,cod,7/19/2016,Net,110,2016,7,2016-7,Jul-16,FY17,56
216256,complete,7/19/2016,Emo_SS-22057-11,775,1,775,100151063,Men's Fashion,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,775,2016,7,2016-7,Jul-16,FY17,230
216258,complete,7/19/2016,vers_Bleach Cream,195,1,360,100151064,Beauty & Grooming,R-KHW-104406,0,cod,7/19/2016,Net,195,2016,7,2016-7,Jul-16,FY17,13
216259,complete,7/19/2016,vers_Fairness Cream,165,1,360,100151064,Beauty & Grooming,R-KHW-104406,0,cod,7/19/2016,Net,165,2016,7,2016-7,Jul-16,FY17,13
216261,order_refunded,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151066,Beauty & Grooming,C-LHC-42722,0,cod,7/19/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,909
216260,order_refunded,7/19/2016,mau_111069,260,1,0,100151065,Beauty & Grooming,\N,0,customercredit,7/19/2016,Valid,260,2016,7,2016-7,Jul-16,FY17,1493
216262,complete,7/19/2016,kcc_krone deal,360,1,360,100151067,Beauty & Grooming,R-Guj-51944,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,806
216263,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151068,Beauty & Grooming,C-LHC-103204,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,909
216264,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151069,Beauty & Grooming,C-LHC-42935,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,909
216265,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151070,Beauty & Grooming,C-LHC-30373,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,909
216267,order_refunded,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151072,Beauty & Grooming,C-LHC-33817,0,cod,7/19/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,909
216266,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151071,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820
216268,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151073,Beauty & Grooming,C-LHC-42241,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,909
216269,order_refunded,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151074,Beauty & Grooming,C-LHC-100971,0,cod,7/19/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,909
216270,complete,7/19/2016,ajmery_BAT-3-M,999,1,1239,100151075,Men's Fashion,C-KHC-33771,0,cod,7/19/2016,Net,999,2016,7,2016-7,Jul-16,FY17,114
216272,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,1239,100151075,Beauty & Grooming,C-KHC-33771,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,114
216273,complete,7/19/2016,kcc_glamour deal,320,1,320,100151076,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,320,2016,7,2016-7,Jul-16,FY17,820
216274,complete,7/19/2016,kcc_cool,180,1,180,100151077,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,180,2016,7,2016-7,Jul-16,FY17,820
216275,complete,7/19/2016,ajmery_GRA-3-AJ-L,999,1,999,100151078,Men's Fashion,C-KHC-33771,0,cod,7/19/2016,Net,999,2016,7,2016-7,Jul-16,FY17,114
216280,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151082,Beauty & Grooming,C-KHC-33771,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,114
216278,complete,7/19/2016,kcc_krone deal,360,1,360,100151080,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,820
216279,complete,7/19/2016,BK7010400AG,555,1,555,100151081,Soghaat,R-PEW-104414,0,cashatdoorstep,7/19/2016,Net,555,2016,7,2016-7,Jul-16,FY17,230
216277,order_refunded,7/19/2016,Huawei Y221,4530,1,4530,100151079,Mobiles & Tablets,c-mux51265,0,cod,7/19/2016,Valid,"4,530",2016,7,2016-7,Jul-16,FY17,1494
216281,complete,7/19/2016,kcc_krone deal,360,1,360,100151083,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,820
216282,complete,7/19/2016,kcc_cool,180,1,180,100151084,Beauty & Grooming,C-KHIW-30222,0,cod,7/19/2016,Net,180,2016,7,2016-7,Jul-16,FY17,820
216283,complete,7/19/2016,RS_Honey Dry Fruit Halwa,325,1,325,100151085,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,325,2016,7,2016-7,Jul-16,FY17,230
216284,order_refunded,7/19/2016,UC_Deeppink-L,650,1,650,100151086,\N,R-Guj-51944,0,cod,7/19/2016,Valid,650,2016,7,2016-7,Jul-16,FY17,806
216286,complete,7/19/2016,Audionic_Studio 4,655,1,655,100151087,Computing,\N,0,cod,7/19/2016,Net,655,2016,7,2016-7,Jul-16,FY17,1495
216287,order_refunded,7/19/2016,ajmery_TA-6,999,1,999,100151088,Men's Fashion,R-Guj-51944,0,cod,7/19/2016,Valid,999,2016,7,2016-7,Jul-16,FY17,806
216288,order_refunded,7/19/2016,Turbo_100157,379,1,379,100151089,Home & Living,\N,0,cod,7/19/2016,Valid,379,2016,7,2016-7,Jul-16,FY17,36
216289,complete,7/19/2016,UK_Gift Box Pistachio Delight 500 Gms,370,1,370,100151090,Soghaat,C-KHC-44097,0,cod,7/19/2016,Net,370,2016,7,2016-7,Jul-16,FY17,114
216290,complete,7/19/2016,Emo_HST-28676-L,199,1,199,100151091,Men's Fashion,R-PEW-41424,0,cashatdoorstep,7/19/2016,Net,199,2016,7,2016-7,Jul-16,FY17,42
216292,complete,7/19/2016,itter_AB 1211,250,1,250,100151092,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216293,complete,7/19/2016,itter_AB 1200,250,1,250,100151093,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216294,complete,7/19/2016,RS_Sohan Halwa_Tin-1000 GM,640,1,640,100151094,Soghaat,R-PEW-104414,0,cod,7/19/2016,Net,640,2016,7,2016-7,Jul-16,FY17,230
216296,complete,7/19/2016,kcc_glamour deal,320,1,320,100151095,Beauty & Grooming,C-KHIW-32154,0,cod,7/19/2016,Net,320,2016,7,2016-7,Jul-16,FY17,820
216297,complete,7/19/2016,Dany_Powerbank Pb- 42 ,700,1,700,100151096,Mobiles & Tablets,R-Isb-58059,0,cod,7/19/2016,Net,700,2016,7,2016-7,Jul-16,FY17,79
216298,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151097,Beauty & Grooming,C-KHIW-32154,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,820
216299,complete,7/19/2016,RS_Plain Rusk,55,1,130,100151098,Soghaat,C-MUX-51335,0,cod,7/19/2016,Net,55,2016,7,2016-7,Jul-16,FY17,43
216300,complete,7/19/2016,UK_Tea Rusk Regular 220 Gms,75,1,130,100151098,Soghaat,C-MUX-51335,0,cod,7/19/2016,Net,75,2016,7,2016-7,Jul-16,FY17,43
216301,order_refunded,7/19/2016,ISN's 100% Whey Protein - Pack of 2,4500,1,4500,100151099,Health & Sports,\N,0,cod,7/19/2016,Valid,"4,500",2016,7,2016-7,Jul-16,FY17,1496
216302,received,7/19/2016,bata_leena-5614487-39-6,449,1,1872,100151100,Women's Fashion,\N,0,cod,7/19/2016,Valid,449,2016,7,2016-7,Jul-16,FY17,234
216304,received,7/19/2016,bata_leena-5614487-40-7,449,1,1872,100151100,Women's Fashion,\N,0,cod,7/19/2016,Valid,449,2016,7,2016-7,Jul-16,FY17,234
216306,received,7/19/2016,bata_leena-5618474-40-7,449,1,1872,100151100,Women's Fashion,\N,0,cod,7/19/2016,Valid,449,2016,7,2016-7,Jul-16,FY17,234
216308,received,7/19/2016,Audionic_LT-489,525,1,1872,100151100,Computing,\N,0,cod,7/19/2016,Valid,525,2016,7,2016-7,Jul-16,FY17,234
216309,complete,7/19/2016,Rajesh_RAJ013,1375,1,1375,100151101,Appliances,\N,0,cod,7/19/2016,Net,"1,375",2016,7,2016-7,Jul-16,FY17,1497
216310,complete,7/19/2016,ajmery_F9-981,999,1,999,100151102,Men's Fashion,R-Guj-51944,0,cod,7/19/2016,Net,999,2016,7,2016-7,Jul-16,FY17,806
216311,order_refunded,7/19/2016,rub_Rubian_VR-Box With Remote,1765,1,1765,100151103,Mobiles & Tablets,\N,0,cod,7/19/2016,Valid,"1,765",2016,7,2016-7,Jul-16,FY17,36
216312,complete,7/19/2016,kcc_krone deal,360,1,360,100151104,Beauty & Grooming,R-Guj-51944,0,cod,7/19/2016,Net,360,2016,7,2016-7,Jul-16,FY17,806
216313,complete,7/19/2016,ISN's 100% Whey Protein - Pack of 2,4500,1,4500,100151105,Health & Sports,\N,0,cod,7/19/2016,Net,"4,500",2016,7,2016-7,Jul-16,FY17,1498
216314,complete,7/19/2016,itter_AB 1211,250,1,250,100151106,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216315,complete,7/19/2016,itter_AB 1219,250,1,250,100151107,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216316,complete,7/19/2016,UK_Cake Rusk Cardamom 150 Gms,90,2,180,100151108,Soghaat,C SKZ 41328,0,cod,7/19/2016,Net,180,2016,7,2016-7,Jul-16,FY17,56
216317,complete,7/19/2016,RS_Sohan Halwa Tin,320,1,320,100151109,Soghaat,\N,0,cod,7/19/2016,Net,320,2016,7,2016-7,Jul-16,FY17,1499
216318,order_refunded,7/19/2016,USwinter_US-MSB-6-11-12Y,1299,1,1299,100151110,Kids & Baby,\N,0,cod,7/19/2016,Valid,"1,299",2016,7,2016-7,Jul-16,FY17,1500
216320,complete,7/19/2016,Infinix_Zero 3 X552 Grey ,20890,1,20890,100151111,Mobiles & Tablets,\N,0,ublcreditcard,7/19/2016,Net,"20,890",2016,7,2016-7,Jul-16,FY17,1501
216321,canceled,7/19/2016,Infinix_Hot 3 Pro X553 ,15200,1,15200,100151112,Mobiles & Tablets,\N,0,cod,7/19/2016,Gross,"15,200",2016,7,2016-7,Jul-16,FY17,1502
216322,complete,7/19/2016,sstop_3dscreen,765,1,765,100151113,Mobiles & Tablets,\N,0,cod,7/19/2016,Net,765,2016,7,2016-7,Jul-16,FY17,1503
216323,complete,7/19/2016,Rajesh_RAJ76,810,1,810,100151114,Superstore,\N,0,cod,7/19/2016,Net,810,2016,7,2016-7,Jul-16,FY17,36
216324,complete,7/19/2016,itter_AB 1211,250,1,250,100151115,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216325,complete,7/19/2016,itter_AB 1211,250,1,250,100151116,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216326,order_refunded,7/19/2016,kcc_krone deal,360,1,360,100151117,Beauty & Grooming,R-UET-50615,0,cod,7/19/2016,Valid,360,2016,7,2016-7,Jul-16,FY17,800
216327,complete,7/19/2016,Al Muhafiz Sohan Halwa Cashew,570,1,570,100151118,Soghaat,R-PEW-50644,0,cashatdoorstep,7/19/2016,Net,570,2016,7,2016-7,Jul-16,FY17,86
216328,complete,7/19/2016,itter_AB 1122,800,1,800,100151119,Beauty & Grooming,R-PEW-50644,0,cashatdoorstep,7/19/2016,Net,800,2016,7,2016-7,Jul-16,FY17,86
216329,complete,7/19/2016,kcc_Cool Pocket Perfume,120,1,240,100151120,Beauty & Grooming,R-PEW-104414,0,cod,7/19/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1406
216330,complete,7/19/2016,kcc_Bold Pocket Perfume,120,1,240,100151120,Beauty & Grooming,R-PEW-104414,0,cod,7/19/2016,Net,120,2016,7,2016-7,Jul-16,FY17,1406
216331,order_refunded,7/19/2016,Huawei Y221,4530,1,4530,100151121,Mobiles & Tablets,R-Isb-58059,0,cod,7/19/2016,Valid,"4,530",2016,7,2016-7,Jul-16,FY17,79
216332,complete,7/19/2016,itter_AB 1211,250,1,250,100151122,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216333,order_refunded,7/19/2016,UK_Namkino Crunchy Nut Mix 200 Gms,100,3,300,100151123,Soghaat,R-UET-50615,0,cod,7/19/2016,Valid,300,2016,7,2016-7,Jul-16,FY17,800
216334,complete,7/19/2016,itter_AB 1211,250,1,250,100151124,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216336,complete,7/19/2016,jackpot_JP-7999,1230,1,1230,100151126,Appliances,C-Rwp-31924,0,cod,7/19/2016,Net,"1,230",2016,7,2016-7,Jul-16,FY17,33
216335,complete,7/19/2016,Al Muhafiz Sohan Halwa Walnut,510,1,510,100151125,Soghaat,R-PEW-50644,0,cod,7/19/2016,Net,510,2016,7,2016-7,Jul-16,FY17,86
216337,complete,7/19/2016,itter_AB 1211,250,1,250,100151127,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216338,complete,7/19/2016,itter_AB 1211,250,1,250,100151128,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,250,2016,7,2016-7,Jul-16,FY17,43
216339,complete,7/19/2016,RS_Honey Dry Fruit Halwa,325,1,325,100151129,Soghaat,\N,0,cod,7/19/2016,Net,325,2016,7,2016-7,Jul-16,FY17,777
216340,complete,7/19/2016,itter_AB 1125,640,1,640,100151130,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,640,2016,7,2016-7,Jul-16,FY17,43
216341,complete,7/19/2016,sony_DVP-SR370,4020,1,4020,100151131,Entertainment,C-MUX-104110,0,cod,7/19/2016,Net,"4,020",2016,7,2016-7,Jul-16,FY17,130
216343,refund,7/19/2016,kcc_Asool Pocket Perfume,120,2,240,100151133,Beauty & Grooming,C-RWP-57551,0,cod,7/19/2016,Valid,240,2016,7,2016-7,Jul-16,FY17,890
216342,complete,7/19/2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100151132,Beauty & Grooming,C-RWP-1361,0,cod,7/19/2016,Net,240,2016,7,2016-7,Jul-16,FY17,1504
216344,complete,7/19/2016,RS_Coconut Bites,140,1,140,100151134,Soghaat,C-RWP-57551,0,cod,7/19/2016,Net,140,2016,7,2016-7,Jul-16,FY17,890
216345,complete,7/19/2016,bata_comfit-8647502-42-8,699,1,699,100151135,Men's Fashion,\N,0,cod,7/19/2016,Net,699,2016,7,2016-7,Jul-16,FY17,36
216347,canceled,7/19/2016,rute2_1800,1630,1,3120,100151136,Health & Sports,\N,0,cod,7/19/2016,Gross,"1,630",2016,7,2016-7,Jul-16,FY17,1505
216348,canceled,7/19/2016,rute2_Calcium & Magnesium Citrate with D,1490,1,3120,100151136,Health & Sports,\N,0,cod,7/19/2016,Gross,"1,490",2016,7,2016-7,Jul-16,FY17,1505
216349,refund,7/19/2016,sputnik_2408/2-10,1500,1,0,100151137,Women's Fashion,\N,0,productcredit,7/19/2016,Valid,"1,500",2016,7,2016-7,Jul-16,FY17,1291
216351,refund,7/19/2016,UK_Gift Box Mix Sweets 500 Gms,330,1,0,100151137,Soghaat,\N,0,productcredit,7/19/2016,Valid,330,2016,7,2016-7,Jul-16,FY17,1291
216352,complete,7/19/2016,itter_AB 1199,490,1,490,100151138,Beauty & Grooming,C-MUX-45335,0,cod,7/19/2016,Net,490,2016,7,2016-7,Jul-16,FY17,767
216353,canceled,7/19/2016,CPW- 8 Mustard ,1350,1,1350,100151139,Men's Fashion,\N,0,cod,7/19/2016,Gross,"1,350",2016,7,2016-7,Jul-16,FY17,1506
216354,complete,7/19/2016,Ctees_Transformer Autobot,350,1,350,100151140,Men's Fashion,\N,0,cod,7/19/2016,Net,350,2016,7,2016-7,Jul-16,FY17,1507
216355,complete,7/19/2016,greenroot_Fit Aura 7,4000,1,8800,100151141,Health & Sports,\N,0,cod,7/19/2016,Net,"4,000",2016,7,2016-7,Jul-16,FY17,1508
216356,complete,7/19/2016,greenroot_Natural Kahwa Tea 100gm,200,1,8800,100151141,Health & Sports,\N,0,cod,7/19/2016,Net,200,2016,7,2016-7,Jul-16,FY17,1508
216357,complete,7/19/2016,greenroot_Aloe Vera Face Wash,800,1,8800,100151141,Beauty & Grooming,\N,0,cod,7/19/2016,Net,800,2016,7,2016-7,Jul-16,FY17,1508
